NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
ALT CAMP;01;2020-05-31;2020-06-06;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-30;2020-06-05;No;0.978831;0.428571;2.2839;1;449.9360;197;0.5181;0;0;1
ALT CAMP;01;2020-05-30;2020-06-05;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;No;0.978831;0.428571;2.2839;1;481.9112;211;0.4878;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;Si;;;0.0000;0;2182.5396;11;0.0000;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;No;0.978831;0.428571;2.2839;1;513.8863;225;0.4566;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;Si;;;0.0000;0;2380.9523;12;0.0000;0;0;0
ALT CAMP;01;2020-05-27;2020-06-02;No;0.652554;0.285714;2.2839;1;682.8978;299;0.3413;0;0;0
ALT CAMP;01;2020-05-27;2020-06-02;Si;;;0.0000;0;3769.8412;19;0.0000;0;0;0
ALT CAMP;01;2020-05-26;2020-06-01;No;0.326277;0.142857;2.2839;1;719.4408;315;0.3236;0;0;0
ALT CAMP;01;2020-05-26;2020-06-01;Si;;;0.0000;0;4960.3174;25;0.0000;0;0;0
ALT CAMP;01;2020-05-25;2020-05-31;No;0.0;0.0;0.0000;0;673.7621;295;0.0000;0;0;0
ALT CAMP;01;2020-05-25;2020-05-31;Si;;;0.0000;0;5357.1428;27;0.0000;0;0;0
ALT CAMP;01;2020-05-24;2020-05-30;No;0.0;0.0;0.0000;0;676.0460;296;0.0000;1;0;0
ALT CAMP;01;2020-05-24;2020-05-30;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-23;2020-05-29;No;0.0;0.0;0.0000;0;669.1942;293;0.0000;1;0;0
ALT CAMP;01;2020-05-23;2020-05-29;Si;;;0.0000;0;4960.3174;25;0.0000;0;0;0
ALT CAMP;01;2020-05-22;2020-05-28;No;0.0;0.0;0.0000;0;662.3424;290;0.0000;1;0;0
ALT CAMP;01;2020-05-22;2020-05-28;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-21;2020-05-27;No;0.0;0.0;0.0000;0;669.1942;293;0.0000;1;0;0
ALT CAMP;01;2020-05-21;2020-05-27;Si;;;0.0000;0;4563.4920;23;0.0000;0;0;0
ALT CAMP;01;2020-05-20;2020-05-26;No;0.0;0.0;0.0000;0;513.8863;225;0.0000;2;0;0
ALT CAMP;01;2020-05-20;2020-05-26;Si;;;0.0000;0;3571.4285;18;0.0000;0;0;0
ALT CAMP;01;2020-05-19;2020-05-25;No;0.0;0.0;0.0000;0;509.3184;223;0.0000;2;0;0
ALT CAMP;01;2020-05-19;2020-05-25;Si;;;0.0000;0;2777.7777;14;0.0000;0;0;0
ALT CAMP;01;2020-05-18;2020-05-24;No;0.0;0.0;0.0000;0;493.3308;216;0.0000;2;0;0
ALT CAMP;01;2020-05-18;2020-05-24;Si;;;0.0000;0;2182.5396;11;0.0000;1;0;0
ALT CAMP;01;2020-05-17;2020-05-23;No;0.978831;0.142857;0.0000;0;477.3433;209;0.0000;1;0;0
ALT CAMP;01;2020-05-17;2020-05-23;Si;;;0.0000;0;2182.5396;11;0.0000;1;0;0
ALT CAMP;01;2020-05-16;2020-05-22;No;2.93649;0.428571;0.0000;0;481.9112;211;0.0000;1;0;0
ALT CAMP;01;2020-05-16;2020-05-22;Si;;;0.0000;0;2976.1904;15;0.0000;1;0;0
ALT CAMP;01;2020-05-15;2020-05-21;No;4.89416;0.714286;2.2839;1;456.7878;200;0.0000;1;0;0
ALT CAMP;01;2020-05-15;2020-05-21;Si;;;0.0000;0;2380.9523;12;0.0000;1;0;0
ALT CAMP;01;2020-05-14;2020-05-20;No;5.87299;0.857143;4.5678;2;431.6645;189;0.0000;1;0;0
ALT CAMP;01;2020-05-14;2020-05-20;Si;;;0.0000;0;2976.1904;15;0.0000;2;0;0
ALT CAMP;01;2020-05-13;2020-05-19;No;5.87299;0.857143;4.5678;2;408.8251;179;0.5882;0;0;0
ALT CAMP;01;2020-05-13;2020-05-19;Si;;;0.0000;0;8730.1587;44;0.0000;2;0;0
ALT CAMP;01;2020-05-12;2020-05-18;No;6.85182;1.0;4.5678;2;374.5660;164;0.6329;0;0;0
ALT CAMP;01;2020-05-12;2020-05-18;Si;;;0.0000;0;8333.3333;42;0.0000;2;0;0
ALT CAMP;01;2020-05-11;2020-05-17;No;10.4409;1.14286;4.5678;2;365.4302;160;0.6452;0;0;0
ALT CAMP;01;2020-05-11;2020-05-17;Si;;;0.0000;0;9126.9841;46;0.0000;1;0;0
ALT CAMP;01;2020-05-10;2020-05-16;No;10.4409;1.14286;6.8518;3;365.4302;160;0.6452;0;0;0
ALT CAMP;01;2020-05-10;2020-05-16;Si;;;0.0000;0;9126.9841;46;0.0000;1;0;0
ALT CAMP;01;2020-05-09;2020-05-15;No;9.78831;0.857143;6.8518;3;351.7266;154;0.6711;0;0;0
ALT CAMP;01;2020-05-09;2020-05-15;Si;;;0.0000;0;8333.3333;42;0.0000;1;0;0
ALT CAMP;01;2020-05-08;2020-05-14;No;6.52554;0.571429;4.5678;2;328.8872;144;0.7246;0;0;0
ALT CAMP;01;2020-05-08;2020-05-14;Si;;;0.0000;0;8134.9206;41;0.0000;1;0;0
ALT CAMP;01;2020-05-07;2020-05-13;No;3.91532;0.428571;2.2839;1;303.7639;133;0.8000;1;0;0
ALT CAMP;01;2020-05-07;2020-05-13;Si;;;0.0000;0;7738.0952;39;0.0000;0;0;0
ALT CAMP;01;2020-05-06;2020-05-12;No;6.52554;0.47619;2.2839;1;335.7390;147;0.0000;1;0;0
ALT CAMP;01;2020-05-06;2020-05-12;Si;;;0.0000;0;1984.1269;10;0.0000;0;0;0
ALT CAMP;01;2020-05-05;2020-05-11;No;5.54671;0.404762;2.2839;1;342.5909;150;0.0000;1;0;0
ALT CAMP;01;2020-05-05;2020-05-11;Si;;;0.0000;0;2777.7777;14;0.0000;0;0;0
ALT CAMP;01;2020-05-04;2020-05-10;No;5.54671;0.404762;4.5678;2;401.9733;176;0.6135;1;0;0
ALT CAMP;01;2020-05-04;2020-05-10;Si;;;0.0000;0;10714.2857;54;0.0000;0;0;1
ALT CAMP;01;2020-05-03;2020-05-09;No;6.25364;0.547619;2.2839;1;404.2572;177;0.6098;1;0;0
ALT CAMP;01;2020-05-03;2020-05-09;Si;;;0.0000;0;10912.6984;55;0.0000;0;0;1
ALT CAMP;01;2020-05-02;2020-05-08;No;11.4197;0.833333;4.5678;2;422.5287;185;0.5780;1;0;0
ALT CAMP;01;2020-05-02;2020-05-08;Si;;;0.0000;0;11507.9365;58;0.0000;0;0;1
ALT CAMP;01;2020-05-01;2020-05-07;No;17.2927;1.2619;6.8518;3;497.8987;218;0.4831;1;0;0
ALT CAMP;01;2020-05-01;2020-05-07;Si;;;0.0000;0;29960.3174;151;0.0000;0;0;1
ALT CAMP;01;2020-04-30;2020-05-06;No;21.208;1.54762;6.8518;3;502.4666;220;0.4808;0;0;1
ALT CAMP;01;2020-04-30;2020-05-06;Si;;;0.0000;0;29761.9047;150;0.0000;0;0;2
ALT CAMP;01;2020-04-29;2020-05-05;No;30.0175;1.64286;11.4196;5;532.1578;233;0.8850;0;0;1
ALT CAMP;01;2020-04-29;2020-05-05;Si;;;0.0000;0;40674.6031;205;0.0000;0;0;2
ALT CAMP;01;2020-04-28;2020-05-04;No;28.7124;1.57143;11.4196;5;591.5402;259;0.7937;0;0;1
ALT CAMP;01;2020-04-28;2020-05-04;Si;;;0.0000;0;49404.7619;249;0.0000;0;0;2
ALT CAMP;01;2020-04-27;2020-05-03;No;26.9722;1.47619;9.1357;4;525.3060;230;0.4587;0;0;1
ALT CAMP;01;2020-04-27;2020-05-03;Si;;;0.0000;0;41468.2539;209;0.0000;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;No;25.939;1.2619;9.1357;4;516.1702;226;0.4651;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;Si;;;0.0000;0;41269.8412;208;0.0000;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;No;21.0449;1.02381;9.1357;4;511.6024;224;0.9390;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;Si;;;0.0000;0;40674.6031;205;0.0000;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;No;15.2263;0.666667;6.8518;3;438.5163;192;1.1905;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;Si;;;0.0000;0;22420.6349;113;0.0000;0;0;1
ALT CAMP;01;2020-04-23;2020-04-29;No;12.7248;0.428571;6.8518;3;404.2572;177;1.2739;0;0;0
ALT CAMP;01;2020-04-23;2020-04-29;Si;;;0.0000;0;22222.2222;112;0.0000;0;0;0
ALT CAMP;01;2020-04-22;2020-04-28;No;9.33152;0.371429;6.8518;3;347.1587;152;1.5385;0;0;1
ALT CAMP;01;2020-04-22;2020-04-28;Si;;;0.0000;0;21825.3968;110;0.0000;0;0;0
ALT CAMP;01;2020-04-21;2020-04-27;No;14.1231;0.412245;6.8518;3;292.3442;128;1.9417;0;0;1
ALT CAMP;01;2020-04-21;2020-04-27;Si;;;396.8253;2;12896.8253;65;1.5625;0;0;0
ALT CAMP;01;2020-04-20;2020-04-26;No;17.5071;0.42585;9.1357;4;324.3193;142;1.6393;0;0;1
ALT CAMP;01;2020-04-20;2020-04-26;Si;;;396.8253;2;13095.2380;66;1.5385;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;No;19.0898;0.417914;11.4196;5;351.7266;154;2.2727;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;Si;;;595.2380;3;13293.6507;67;3.0303;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;No;23.6333;0.492744;11.4196;5;349.4427;153;1.5267;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;Si;;;595.2380;3;13293.6507;67;3.0303;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;No;28.3478;0.564172;15.9875;7;317.4675;139;2.3256;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;Si;;;595.2380;3;13888.8888;70;2.8986;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;No;39.0108;0.68322;22.8393;10;358.5784;157;3.4014;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;Si;;;595.2380;3;13888.8888;70;2.8986;0;0;1
ALT CAMP;01;2020-04-15;2020-04-21;No;44.5543;0.722506;18.2715;8;351.7266;154;3.5461;0;0;0
ALT CAMP;01;2020-04-15;2020-04-21;Si;;;1587.3015;8;3373.0158;17;12.5000;0;0;1
ALT CAMP;01;2020-04-14;2020-04-20;No;55.5176;0.810261;27.4072;12;315.1836;138;6.2500;0;0;0
ALT CAMP;01;2020-04-14;2020-04-20;Si;;;1388.8888;7;2777.7777;14;7.1429;0;0;1
ALT CAMP;01;2020-04-13;2020-04-19;No;63.3067;0.839945;31.9751;14;253.5172;111;8.9109;0;0;0
ALT CAMP;01;2020-04-13;2020-04-19;Si;;;1587.3015;8;1785.7142;9;11.1111;0;0;0
ALT CAMP;01;2020-04-12;2020-04-18;No;66.4577;0.855818;34.2590;15;242.0975;106;10.2041;0;0;0
ALT CAMP;01;2020-04-12;2020-04-18;Si;;;1388.8888;7;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-04-11;2020-04-17;No;66.0412;0.876227;36.5430;16;235.2457;103;10.5263;0;0;0
ALT CAMP;01;2020-04-11;2020-04-17;Si;;;1388.8888;7;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-04-10;2020-04-16;No;76.8083;1.01908;34.2590;15;228.3939;100;10.7527;0;0;0
ALT CAMP;01;2020-04-10;2020-04-16;Si;;;1388.8888;7;992.0634;5;0.0000;0;0;1
ALT CAMP;01;2020-04-09;2020-04-15;No;85.781;1.13813;34.2590;15;194.1348;85;16.6667;0;0;0
ALT CAMP;01;2020-04-09;2020-04-15;Si;;;1388.8888;7;992.0634;5;0.0000;0;0;3
ALT CAMP;01;2020-04-08;2020-04-14;No;100.047;1.32742;43.3948;19;180.4312;79;18.9189;0;0;1
ALT CAMP;01;2020-04-08;2020-04-14;Si;;;396.8253;2;1388.8888;7;0.0000;0;0;3
ALT CAMP;01;2020-04-07;2020-04-13;No;104.166;1.52027;41.1109;18;184.9990;81;19.4805;0;0;2
ALT CAMP;01;2020-04-07;2020-04-13;Si;;;198.4126;1;1587.3015;8;0.0000;0;0;6
ALT CAMP;01;2020-04-06;2020-04-12;No;113.597;1.71508;43.3948;19;205.5545;90;20.0000;0;0;2
ALT CAMP;01;2020-04-06;2020-04-12;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;7
ALT CAMP;01;2020-04-05;2020-04-11;No;112.615;1.82619;43.3948;19;194.1348;85;20.0000;0;0;2
ALT CAMP;01;2020-04-05;2020-04-11;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;7
ALT CAMP;01;2020-04-04;2020-04-10;No;119.379;1.80238;38.8269;17;184.9990;81;22.3684;0;0;2
ALT CAMP;01;2020-04-04;2020-04-10;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;7
ALT CAMP;01;2020-04-03;2020-04-09;No;114.608;1.61871;41.1109;18;180.4312;79;23.2877;0;0;2
ALT CAMP;01;2020-04-03;2020-04-09;Si;;;198.4126;1;1984.1269;10;10.0000;0;0;9
ALT CAMP;01;2020-04-02;2020-04-08;No;101.22;1.38494;41.1109;18;180.4312;79;19.4444;0;0;2
ALT CAMP;01;2020-04-02;2020-04-08;Si;;;198.4126;1;2182.5396;11;9.0909;0;0;8
ALT CAMP;01;2020-04-01;2020-04-07;No;78.8391;1.11351;31.9751;14;169.0115;74;20.2899;0;0;1
ALT CAMP;01;2020-04-01;2020-04-07;Si;;;198.4126;1;1388.8888;7;14.2857;0;0;10
ALT CAMP;01;2020-03-31;2020-04-06;No;56.0114;0.845656;27.4072;12;155.3078;68;21.3115;0;0;0
ALT CAMP;01;2020-03-31;2020-04-06;Si;;;198.4126;1;1388.8888;7;14.2857;0;0;9
ALT CAMP;01;2020-03-30;2020-04-05;No;44.8917;0.655179;22.8393;10;162.1596;71;20.3125;0;0;0
ALT CAMP;01;2020-03-30;2020-04-05;Si;;;198.4126;1;1785.7142;9;22.2222;0;0;12
ALT CAMP;01;2020-03-29;2020-04-04;No;40.7689;0.575814;18.2715;8;178.1472;78;17.3913;0;0;0
ALT CAMP;01;2020-03-29;2020-04-04;Si;;;1190.4761;6;7738.0952;39;66.6667;0;0;13
ALT CAMP;01;2020-03-28;2020-04-03;No;46.2704;0.613909;27.4072;12;196.4187;86;18.4211;0;0;0
ALT CAMP;01;2020-03-28;2020-04-03;Si;;;1190.4761;6;7539.6825;38;68.4211;0;0;14
ALT CAMP;01;2020-03-27;2020-04-02;No;53.6154;0.69044;29.6912;13;203.2706;89;18.9873;0;0;0
ALT CAMP;01;2020-03-27;2020-04-02;Si;;;1388.8888;7;7738.0952;39;64.1026;0;0;11
ALT CAMP;01;2020-03-26;2020-04-01;No;61.8948;0.752778;31.9751;14;196.4187;86;20.7792;0;0;0
ALT CAMP;01;2020-03-26;2020-04-01;Si;;;1388.8888;7;8134.9206;41;60.9756;0;0;11
ALT CAMP;01;2020-03-25;2020-03-31;No;71.5852;0.870635;38.8269;17;198.7027;87;20.5128;0;0;0
ALT CAMP;01;2020-03-25;2020-03-31;Si;;;1388.8888;7;8333.3333;42;59.5238;0;0;9
ALT CAMP;01;2020-03-24;2020-03-30;No;84.7994;1.03135;38.8269;17;196.4187;86;20.2532;0;0;0
ALT CAMP;01;2020-03-24;2020-03-30;Si;;;4960.3174;25;7936.5079;40;62.5000;0;0;7
ALT CAMP;01;2020-03-23;2020-03-29;No;116.122;1.4123;45.6787;20;169.0115;74;23.1884;0;0;1
ALT CAMP;01;2020-03-23;2020-03-29;Si;;;6746.0317;34;9523.8095;48;68.7500;0;0;3
ALT CAMP;01;2020-03-22;2020-03-28;No;138.309;1.68214;52.5306;23;153.0239;67;28.1250;0;0;1
ALT CAMP;01;2020-03-22;2020-03-28;Si;;;5753.9682;29;3769.8412;19;47.3684;0;0;2
ALT CAMP;01;2020-03-21;2020-03-27;No;150.83;2.00119;47.9627;21;134.7524;59;31.5789;0;0;1
ALT CAMP;01;2020-03-21;2020-03-27;Si;;;5753.9682;29;3769.8412;19;47.3684;0;0;1
ALT CAMP;01;2020-03-20;2020-03-26;No;173.824;2.5369;47.9627;21;102.7772;45;38.6364;0;0;1
ALT CAMP;01;2020-03-20;2020-03-26;Si;;;5357.1428;27;3174.6031;16;56.2500;0;0;1
ALT CAMP;01;2020-03-19;2020-03-25;No;186.277;3.1369;50.2466;22;98.2093;43;38.0952;0;0;1
ALT CAMP;01;2020-03-19;2020-03-25;Si;;;5357.1428;27;2777.7777;14;64.2857;0;0;0
ALT CAMP;01;2020-03-18;2020-03-24;No;178.854;3.40476;43.3948;19;100.4933;44;31.8182;0;0;1
ALT CAMP;01;2020-03-18;2020-03-24;Si;;;5357.1428;27;3968.2539;20;45.0000;0;0;0
ALT CAMP;01;2020-03-17;2020-03-23;No;181.845;3.61905;43.3948;19;84.5057;37;32.4324;0;0;1
ALT CAMP;01;2020-03-17;2020-03-23;Si;;;1785.7142;9;3968.2539;20;45.0000;0;0;0
ALT CAMP;01;2020-03-16;2020-03-22;No;138.668;3.57143;36.5430;16;77.6539;34;29.4118;0;0;0
ALT CAMP;01;2020-03-16;2020-03-22;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;0
ALT CAMP;01;2020-03-15;2020-03-21;No;106.584;3.33333;29.6912;13;66.2342;29;27.5862;0;0;0
ALT CAMP;01;2020-03-15;2020-03-21;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-03-14;2020-03-20;No;82.2218;3.0;27.4072;12;68.5181;30;16.6667;0;0;0
ALT CAMP;01;2020-03-14;2020-03-20;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;0
ALT CAMP;01;2020-03-13;2020-03-19;No;46.9839;2.28571;20.5554;9;75.3699;33;12.1212;0;0;0
ALT CAMP;01;2020-03-13;2020-03-19;Si;;;0.0000;0;1984.1269;10;0.0000;0;0;0
ALT CAMP;01;2020-03-12;2020-03-18;No;14.3562;1.57143;9.1357;4;63.9503;28;7.1429;0;0;0
ALT CAMP;01;2020-03-12;2020-03-18;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;0
ALT CAMP;01;2020-03-11;2020-03-17;No;10.4409;1.14286;9.1357;4;50.2466;22;9.0909;0;0;0
ALT CAMP;01;2020-03-11;2020-03-17;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-03-10;2020-03-16;No;4.89416;0.714286;6.8518;3;47.9627;21;4.7619;0;0;0
ALT CAMP;01;2020-03-10;2020-03-16;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-03-09;2020-03-15;No;0.652554;0.285714;2.2839;1;38.8269;17;0.0000;0;0;0
ALT CAMP;01;2020-03-09;2020-03-15;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-03-08;2020-03-14;No;0.326277;0.142857;2.2839;1;36.5430;16;0.0000;0;0;0
ALT CAMP;01;2020-03-08;2020-03-14;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-03-07;2020-03-13;No;;;0.0000;0;27.4072;12;0.0000;0;0;0
ALT CAMP;01;2020-03-07;2020-03-13;Si;;;0.0000;0;198.4126;1;0.0000;0;0;0
ALT CAMP;01;2020-03-06;2020-03-12;No;;;0.0000;0;13.7036;6;0.0000;0;0;0
ALT CAMP;01;2020-03-06;2020-03-12;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-05;2020-03-11;No;;;0.0000;0;9.1357;4;0.0000;0;0;0
ALT CAMP;01;2020-03-05;2020-03-11;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-04;2020-03-10;No;;;0.0000;0;4.5678;2;0.0000;0;0;0
ALT CAMP;01;2020-03-04;2020-03-10;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-03;2020-03-09;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-03;2020-03-09;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-02;2020-03-08;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-02;2020-03-08;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-01;2020-03-07;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-01;2020-03-07;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-29;2020-03-06;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-29;2020-03-06;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-28;2020-03-05;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-28;2020-03-05;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-27;2020-03-04;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-27;2020-03-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-26;2020-03-03;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-26;2020-03-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-25;2020-03-02;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-25;2020-03-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-24;2020-03-01;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-24;2020-03-01;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT EMPORDA;02;2020-09-28;2020-10-04;No;254.561;1.56642;102.6777;139;1258.7257;1704;7.6418;9;6;1
ALT EMPORDA;02;2020-09-28;2020-10-04;Si;;;0.0000;0;1633.6056;14;0.0000;0;0;0
ALT EMPORDA;02;2020-09-27;2020-10-03;No;254.27;1.53669;103.4164;140;1221.0526;1653;7.8154;7;4;1
ALT EMPORDA;02;2020-09-27;2020-10-03;Si;;;0.0000;0;1750.2917;15;0.0000;0;0;0
ALT EMPORDA;02;2020-09-26;2020-10-02;No;231.145;1.44199;94.5521;128;1209.2336;1637;7.3292;8;5;1
ALT EMPORDA;02;2020-09-26;2020-10-02;Si;;;0.0000;0;1983.6639;17;0.0000;0;0;0
ALT EMPORDA;02;2020-09-25;2020-10-01;No;190.857;1.25424;88.6426;120;1147.9224;1554;7.0026;8;6;1
ALT EMPORDA;02;2020-09-25;2020-10-01;Si;;;116.6861;1;1983.6639;17;0.0000;0;0;0
ALT EMPORDA;02;2020-09-24;2020-09-30;No;163.238;1.16307;79.0397;107;1043.0286;1412;7.0036;9;6;1
ALT EMPORDA;02;2020-09-24;2020-09-30;Si;;;116.6861;1;2100.3500;18;0.0000;0;0;0
ALT EMPORDA;02;2020-09-23;2020-09-29;No;143.072;1.13931;70.1754;95;1038.5964;1406;5.9463;8;5;1
ALT EMPORDA;02;2020-09-23;2020-09-29;Si;;;116.6861;1;1983.6639;17;0.0000;0;0;0
ALT EMPORDA;02;2020-09-22;2020-09-28;No;144.983;1.14778;71.6528;97;1012.7423;1371;5.9480;7;3;1
ALT EMPORDA;02;2020-09-22;2020-09-28;Si;;;116.6861;1;2217.0361;19;0.0000;0;0;0
ALT EMPORDA;02;2020-09-21;2020-09-27;No;131.584;1.14187;59.8337;81;1009.7876;1367;5.2985;5;2;0
ALT EMPORDA;02;2020-09-21;2020-09-27;Si;;;116.6861;1;2100.3500;18;0.0000;0;0;0
ALT EMPORDA;02;2020-09-20;2020-09-26;No;134.511;1.19799;62.0498;84;1024.5614;1387;5.4492;6;3;1
ALT EMPORDA;02;2020-09-20;2020-09-26;Si;;;116.6861;1;2100.3500;18;0.0000;0;0;0
ALT EMPORDA;02;2020-09-19;2020-09-25;No;148.824;1.32546;65.7433;89;1110.2493;1503;5.3632;4;2;1
ALT EMPORDA;02;2020-09-19;2020-09-25;Si;;;116.6861;1;1983.6639;17;0.0000;0;0;0
ALT EMPORDA;02;2020-09-18;2020-09-24;No;154.013;1.51084;63.5272;86;1127.2391;1526;5.0904;4;1;1
ALT EMPORDA;02;2020-09-18;2020-09-24;Si;;;0.0000;0;2217.0361;19;0.0000;0;0;0
ALT EMPORDA;02;2020-09-17;2020-09-23;No;157.61;1.54612;61.3111;83;1105.8171;1497;5.1160;3;1;1
ALT EMPORDA;02;2020-09-17;2020-09-23;Si;;;0.0000;0;2333.7222;20;0.0000;0;0;0
ALT EMPORDA;02;2020-09-16;2020-09-22;No;150.34;1.55361;55.4016;75;1075.5309;1456;5.1372;3;1;1
ALT EMPORDA;02;2020-09-16;2020-09-22;Si;;;0.0000;0;1866.9778;16;0.0000;0;0;0
ALT EMPORDA;02;2020-09-15;2020-09-21;No;142.345;1.51732;54.6629;74;1005.3554;1361;5.4095;3;1;1
ALT EMPORDA;02;2020-09-15;2020-09-21;Si;;;0.0000;0;1866.9778;16;0.0000;0;0;0
ALT EMPORDA;02;2020-09-14;2020-09-20;No;143.86;1.46429;55.4016;75;953.6472;1291;5.4718;4;1;1
ALT EMPORDA;02;2020-09-14;2020-09-20;Si;;;0.0000;0;2333.7222;20;0.0000;0;0;0
ALT EMPORDA;02;2020-09-13;2020-09-19;No;124.986;1.34286;50.2308;68;941.8282;1275;5.1447;5;1;1
ALT EMPORDA;02;2020-09-13;2020-09-19;Si;;;0.0000;0;2450.4084;21;0.0000;0;0;0
ALT EMPORDA;02;2020-09-12;2020-09-18;No;104.369;1.1873;46.5373;63;858.3564;1162;5.2120;6;2;1
ALT EMPORDA;02;2020-09-12;2020-09-18;Si;;;0.0000;0;2217.0361;19;0.0000;0;0;0
ALT EMPORDA;02;2020-09-11;2020-09-17;No;97.6277;1.24683;38.4118;52;686.9806;930;5.0885;5;3;1
ALT EMPORDA;02;2020-09-11;2020-09-17;Si;;;0.0000;0;1866.9778;16;0.0000;0;0;0
ALT EMPORDA;02;2020-09-10;2020-09-16;No;110.701;1.44098;40.6278;55;678.8550;919;6.0538;5;3;1
ALT EMPORDA;02;2020-09-10;2020-09-16;Si;;;0.0000;0;2100.3500;18;0.0000;0;0;0
ALT EMPORDA;02;2020-09-09;2020-09-15;No;127.325;1.75884;41.3665;56;647.0914;876;6.5344;5;3;1
ALT EMPORDA;02;2020-09-09;2020-09-15;Si;;;0.0000;0;2217.0361;19;0.0000;0;0;0
ALT EMPORDA;02;2020-09-08;2020-09-14;No;128.544;2.02345;39.1505;53;607.2022;822;6.3830;6;3;1
ALT EMPORDA;02;2020-09-08;2020-09-14;Si;;;0.0000;0;2450.4084;21;0.0000;1;0;0
ALT EMPORDA;02;2020-09-07;2020-09-13;No;134.135;2.16173;42.8439;58;578.3933;783;7.2944;7;4;1
ALT EMPORDA;02;2020-09-07;2020-09-13;Si;;;0.0000;0;2333.7222;20;0.0000;1;0;0
